spec_id,controls,year_filter,party_filter,seat_filter,winnable_threshold,female_coef,female_se,female_p,ci_lower,ci_upper,n
83,minimal,all,regional,all,30,0.13538041079709617,0.17241265158680846,0.4323295262934783,-0.20254217679210101,0.47330299838629336,20744
84,minimal,all,regional,general,30,0.2575099271594787,0.1815441526163334,0.15606163828620023,-0.09831007357237781,0.6133299278913351,17238
85,minimal,all,regional,sc,30,0.5034783800405805,0.5070365380560206,0.3207185107847178,-0.4902949733950923,1.4972517334762534,2578
86,minimal,all,regional,st,30,-1.5866666102186744,0.8560895367032655,0.06382667638982076,-3.2645712696986555,0.09123804926130674,928
87,minimal,all,independent,all,30,-0.1103116570665853,0.1441142010264025,0.4440059344184998,-0.39277030073909946,0.17214698660592886,12896
88,minimal,all,independent,general,30,0.06443210899538208,0.1356984984808352,0.6349166004614957,-0.20153206078321817,0.33039627877398237,11071
89,minimal,all,independent,sc,30,0.3791030428257439,0.4496962124791019,0.3992170820828763,-0.5022853376173675,1.2604914232688553,1395
90,minimal,all,independent,st,30,-4.162644362244489,1.1296437475761247,0.00022877645521530797,-6.376705422854549,-1.9485833016344283,430
91,minimal,2004,all,all,30,-0.3861474274427912,0.320268137484914,0.22793302355885825,-1.013861442308945,0.24156658742336268,5446
92,minimal,2004,all,general,30,-0.41839398456754395,0.35866806278610947,0.24340368589174288,-1.1213704700330693,0.2845825008979814,4484
93,minimal,2004,all,sc,30,0.4925035419444975,0.8348577208835022,0.555240851526721,-1.1437875232023598,2.1287946070913546,703
94,minimal,2004,all,st,30,-1.497604690684318,1.3237640649527396,0.25791918070440134,-4.092134582020028,1.0969252006513923,259
95,minimal,2004,national,all,30,-0.6467737073866199,1.061025841042096,0.5421440757544151,-2.7263461424954487,1.4327987277222087,851
96,minimal,2004,national,general,30,-0.5571370150202994,1.318994960351301,0.6727366500713052,-3.142319633098686,2.0280456030580867,652
97,minimal,2004,national,sc,30,1.9372203207815728,1.802945940821004,0.2826098484718359,-1.5964887893002788,5.470929430863425,121
98,minimal,2004,regional,all,30,-0.30131221490254045,0.2768046903251561,0.2763580037716854,-0.8438394386916092,0.24121500888652825,4595
99,minimal,2004,regional,general,30,-0.37853279062401657,0.3019378839388158,0.20995917807429465,-0.9703201687123304,0.21325458746429726,3832
100,minimal,2004,regional,sc,30,0.07779793160951137,0.9384242242936128,0.933928882004158,-1.7614797502259074,1.9170756134449303,582
101,minimal,2004,regional,st,30,0.3574086936574388,0.6378465586822989,0.5752499510905009,-0.8927475890226813,1.6075649763375588,181
102,minimal,2004,independent,all,30,-0.17962995591809564,0.10989892040126345,0.10215358070836873,-0.3950278818444062,0.03576797000821491,2389
103,minimal,2004,independent,general,30,-0.13749343629040184,0.11000141279882689,0.21132721035254454,-0.3530922436246259,0.0781053710438222,2068
104,minimal,2004,independent,sc,30,-0.3733027854811573,0.24162421057472455,0.12235289043628185,-0.8468775360005395,0.10027196503822489,262
105,minimal,2009,all,all,30,0.006610366300816121,0.42135550182367676,0.9874830331103351,-0.8192312419613914,0.8324519745630237,6637
106,minimal,2009,all,general,30,-0.006616316266362807,0.48585262977037663,0.9891347846778051,-0.9588699724103739,0.9456373398776482,5430
107,minimal,2009,all,sc,30,0.27683279005798433,0.8167512109589679,0.734652039157144,-1.3239701677510685,1.8776357478670371,857
108,minimal,2009,all,st,30,-0.4868136997264024,2.4611006694079367,0.8431990068622166,-5.310482374093377,4.336854974640572,350
109,minimal,2009,national,all,30,0.02728511053751359,1.661265640165499,0.9868959008331712,-3.2287357129407415,3.283305934015769,948
110,minimal,2009,national,general,30,-0.9678859989785611,2.0189092995452564,0.6316467371208909,-4.924875514140251,2.989103516183129,717
111,minimal,2009,national,sc,30,0.8549801347726538,2.8958306768363395,0.7678065682467309,-4.82074369715282,6.530703966698128,140
112,minimal,2009,regional,all,30,-0.029691702416831334,0.3095534343963341,0.9235858112056727,-0.6364052851243285,0.5770218802906659,5689
113,minimal,2009,regional,general,30,0.23706688386565655,0.314727363342881,0.4513025668926085,-0.3797874132356418,0.8539211809669549,4713
114,minimal,2009,regional,sc,30,0.08282069526897434,0.788668244477761,0.9163652146422856,-1.4629406596578676,1.6285820501958161,717
115,minimal,2009,regional,st,30,-3.855770730700087,1.4415697252141118,0.007479550003073657,-6.681195473323048,-1.0303459880771255,259
116,minimal,2009,independent,all,30,-0.2897902665162748,0.20507278381182462,0.15762357694437823,-0.6917255369968197,0.11214500396427007,3834
117,minimal,2009,independent,general,30,-0.19073596478559549,0.20353226797349935,0.34869227139379544,-0.5896518797054093,0.20817995013421833,3261
118,minimal,2009,independent,sc,30,0.016170478859055766,0.30014382812245205,0.9570341439932284,-0.5721006144429305,0.604441572161042,439
119,minimal,2014,all,all,30,0.0694120683278722,0.5031578989036389,0.8902776779907735,-0.9167592920601056,1.05558342871585,6242
120,minimal,2014,all,general,30,0.4127240415980466,0.5613705062292702,0.4622128770087184,-0.687541932594341,1.5129900157904344,5096
121,minimal,2014,all,sc,30,-0.24894519033041523,1.438847668348139,0.8626380195686902,-3.0690347995322003,2.5711444188713695,811
122,minimal,2014,all,st,30,-2.792438506189892,1.5162818494068686,0.06552848232112705,-5.76429632143914,0.17941930905935655,335
123,minimal,2014,national,all,30,-1.0950517079288633,1.9821510928999073,0.5806358189351113,-4.979996461929389,2.7898930460716618,955
124,minimal,2014,national,general,30,-0.6563998781801166,2.250338250765592,0.7705240927810569,-5.066981802713542,3.754182046353309,719
125,minimal,2014,national,sc,30,-3.293280334425407,6.243381669912798,0.5978579250987381,-15.530083549192032,8.943522880341217,145
126,minimal,2014,regional,all,30,0.15821317120516748,0.335110027640856,0.6368389546505496,-0.49859041382913233,0.8150167562394672,5287
127,minimal,2014,regional,general,30,0.43578298312755487,0.37564271154679774,0.24600823131945426,-0.300463202559137,1.1720291688142468,4377
128,minimal,2014,regional,sc,30,0.11180963102870708,0.8329633982515706,0.8932197982945896,-1.5207686299844652,1.7443878920418794,666
129,minimal,2014,regional,st,30,-2.2481351419089854,1.452632883209121,0.1217119161980879,-5.095243275757442,0.5989729919394704,244
130,minimal,2014,independent,all,30,-0.17373229371264712,0.2972221269220186,0.5588704770355062,-0.7562769578881964,0.4088123704629022,3230
131,minimal,2014,independent,general,30,0.3167065243725878,0.31131150079724534,0.308996476958596,-0.2934528051631254,0.926865853908301,2769
132,minimal,2014,independent,sc,30,0.09077136080836204,0.09727892420578844,0.3507662341796376,-0.099891827089785,0.2814345487065091,351
133,minimal,2014,independent,st,30,-5.861999134008116,2.0342561133948367,0.0039560814315277035,-9.849067851592423,-1.8749304164238074,110
134,minimal,2019,all,all,30,0.5927745151192404,0.4117962718655051,0.15001318525356191,-0.2143313467050143,1.399880376943495,6055
135,minimal,2019,all,general,30,0.744676327764138,0.4623541624673283,0.10726282352578365,-0.1615211787740063,1.6508738343022822,4978
136,minimal,2019,all,sc,30,0.3203797146121756,1.0779355473338332,0.7663015910105493,-1.7923351358176083,2.4330945650419595,745
137,minimal,2019,all,st,30,-0.17071395308811654,1.6279974754296516,0.9164858572996635,-3.361530371852365,3.020102465676132,332
138,minimal,2019,national,all,30,0.17893967539282934,1.3275608140087773,0.892779250632227,-2.4230317073510514,2.7809110581367102,882
139,minimal,2019,national,general,30,0.7623762133916249,1.6300555020169505,0.6399994679421286,-2.4324738633629552,3.957226290146205,662
140,minimal,2019,national,sc,30,-5.726234356411217,2.512915048563663,0.022683606738275013,-10.651457347804717,-0.8010113650177164,132
141,minimal,2019,regional,all,30,0.46624988928216893,0.3729866230330181,0.21128327969117744,-0.2647904585777643,1.1972902371421021,5173
142,minimal,2019,regional,general,30,0.45147339500264405,0.38042780855958735,0.23532552741269752,-0.29415140849164567,1.1970981984969338,4316
143,minimal,2019,regional,sc,30,2.0406415460956593,1.2897372221928074,0.11360050303612214,-0.48719695892297654,4.568480051114295,613
144,minimal,2019,regional,st,30,-1.102654313946797,1.526149058776423,0.4699824463067316,-4.093851504188288,1.888542876294694,244
145,minimal,2019,independent,all,30,0.27977156554881094,0.3404080931854233,0.41115027672911675,-0.3874160371405733,0.9469591682381953,3443
146,minimal,2019,independent,general,30,0.18259487651201495,0.304569110790422,0.5488270456685517,-0.41434961144060173,0.7795393644646316,2973
147,minimal,2019,independent,sc,30,1.9272162862222275,1.8501509298667451,0.2975723312436144,-1.6990129022798846,5.55344547472434,343
148,minimal,2019,independent,st,30,-1.0180730645957983,1.468140239376689,0.4880309472537985,-3.8955750580281223,1.8594289288365258,127
149,minimal,all,all,all,35,0.1298507174591793,0.22298164457697128,0.5603389361195472,-0.30718527512519544,0.5668867100435541,24380
150,minimal,all,all,general,35,0.20833679665414379,0.2504647432032151,0.4055213406937015,-0.2825650794212311,0.6992386727295187,19988
151,minimal,all,all,sc,35,0.26930873597187116,0.5904291342550416,0.6483010105919571,-0.8879111025911748,1.426528574534917,3116
152,minimal,all,all,st,35,-0.954458826685388,0.8774899952226461,0.2767210461043472,-2.6743076141159987,0.7653899607452226,1276
153,minimal,all,national,all,35,-0.0866680159761789,0.8186083874550624,0.9156836106658897,-1.6911109728305114,1.5177749408781533,3636
154,minimal,all,national,general,35,-0.2772746885545475,0.9777135096364522,0.7767207490688233,-2.193557954640249,1.639008577531154,2750
155,minimal,all,national,sc,35,-0.36547723376094177,2.0660040457891182,0.8595865135330791,-4.414770755421654,3.683816287899771,538
156,minimal,all,national,st,35,1.81559448574081,2.0251111493721297,0.3699640746943653,-2.1535504317190775,5.784739403200698,348
157,minimal,all,regional,all,35,0.06767818975737463,0.1740478581710984,0.6973884708351501,-0.27344934384431363,0.40880572335906284,20744
158,minimal,all,regional,general,35,0.20115997149411202,0.18421557350883835,0.27484129669910695,-0.159895917974602,0.562215860962826,17238
159,minimal,all,regional,sc,35,0.41078075160856076,0.49989152551768823,0.4112250143616939,-0.5689886345828936,1.3905501378000151,2578
160,minimal,all,regional,st,35,-1.6880009829106286,0.867485100907782,0.051672054196207975,-3.388240537814976,0.012238571993718583,928
161,minimal,all,independent,all,35,-0.11581511071361877,0.145510882478383,0.42607817966755757,-0.40101119972988986,0.1693809783026523,12896
162,minimal,all,independent,general,35,0.05567168361390488,0.13669747637720073,0.6838155907327961,-0.21225044686292335,0.3235938140907331,11071
163,minimal,all,independent,sc,35,0.3791030428257439,0.4496962124791019,0.3992170820828763,-0.5022853376173675,1.2604914232688553,1395
164,minimal,all,independent,st,35,-3.9815135081315254,1.2292402249045749,0.0011994806139685374,-6.390780077292408,-1.5722469389706428,430
165,minimal,2004,all,all,35,-0.39936941660759,0.32248965938356644,0.2155698234620681,-1.0314375343859696,0.23269870117078967,5446
166,minimal,2004,all,general,35,-0.4207201136111579,0.3608051454203917,0.24359056216499364,-1.1278852040718625,0.2864449768495466,4484
167,minimal,2004,all,sc,35,0.38282355025481024,0.8367815475684027,0.6473151440426974,-1.257238145906949,2.0228852464165694,703
168,minimal,2004,all,st,35,-1.7071964799858894,1.3378806191100923,0.20193945222822518,-4.32939430905582,0.9150013490840414,259
169,minimal,2004,national,all,35,-0.6472813343328283,1.060510494816563,0.5416307602805391,-2.725843709400043,1.4312810407343866,851
170,minimal,2004,national,general,35,-0.5570092755627997,1.319337189476931,0.6728872762776892,-3.1428626504018817,2.0288440992762826,652
171,minimal,2004,national,sc,35,1.663910663038185,1.7798444552432753,0.3498589257731167,-1.8245203673219466,5.152341693398316,121
172,minimal,2004,regional,all,35,-0.31425951874819597,0.2796322644870833,0.26108455872482805,-0.862328686058258,0.2338096485618661,4595
173,minimal,2004,regional,general,35,-0.381659187860875,0.3044497451503789,0.20998625188701658,-0.9783697234580158,0.21505134773626572,3832
174,minimal,2004,regional,sc,35,-0.017009855880270264,0.9455176355804511,0.9856468363516899,-1.870190368365422,1.8361706566048814,582
175,minimal,2004,regional,st,35,0.36997742592831956,0.651874668150692,0.5703343586908748,-0.9076734460810361,1.647628297937675,181
176,minimal,2004,independent,all,35,-0.17922659318245587,0.10976343396563096,0.10250175557714382,-0.39435897057453306,0.03590578420962129,2389
177,minimal,2004,independent,general,35,-0.13711164724614017,0.10983162785632565,0.2118917975108915,-0.3523776822079446,0.07815438771566424,2068
178,minimal,2004,independent,sc,35,-0.3733027854811573,0.24162421057472455,0.12235289043628185,-0.8468775360005395,0.10027196503822489,262
179,minimal,2009,all,all,35,-0.12031327192348025,0.42097796793875925,0.7750353679270297,-0.945414927368306,0.7047883835213454,6637
180,minimal,2009,all,general,35,-0.14105104356616135,0.48294606493058984,0.7702378746016826,-1.08760793730546,0.8055058501731371,5430
181,minimal,2009,all,sc,35,0.2959925001663607,0.840519180069789,0.724722497146326,-1.3513948210855622,1.9433798214182834,857
182,minimal,2009,all,st,35,-0.9816020717991323,2.5062917568583756,0.6953130335127837,-5.893843649991167,3.930639506392902,350
183,minimal,2009,national,all,35,-0.15236959094009106,1.6443922665336905,0.9261735772894554,-3.3753192098023135,3.070580027922132,948
184,minimal,2009,national,general,35,-1.2023158365527367,2.0096893894051213,0.5496667732995193,-5.141234659899067,2.736602986793593,717
185,minimal,2009,national,sc,35,1.2808650897070277,2.8855010550731612,0.6571170967568624,-4.3746130555886955,6.936343235002751,140
186,minimal,2009,regional,all,35,-0.10374311084870887,0.3146156967591492,0.7415922692639982,-0.7203785454676164,0.5128923237701986,5689
187,minimal,2009,regional,general,35,0.2019441892512874,0.31261367470144164,0.5182881487202483,-0.4107673542382584,0.8146557327408332,4713
188,minimal,2009,regional,sc,35,-0.012346908594681657,0.8188798319306948,0.9879701097769373,-1.617321886845056,1.5926280696556927,717
189,minimal,2009,regional,st,35,-4.418183922569518,1.9831536212811258,0.025890010510348394,-8.30509359609071,-0.5312742490483249,259
190,minimal,2009,independent,all,35,-0.40238154500845635,0.23478982413018668,0.08656644589814548,-0.8625611442401155,0.05779805422320283,3834
191,minimal,2009,independent,general,35,-0.2365651601719534,0.2139302596059993,0.2688109112804181,-0.6558607642030159,0.18273044385910914,3261
192,minimal,2009,independent,sc,35,0.016170478859055766,0.30014382812245205,0.9570341439932284,-0.5721006144429305,0.604441572161042,439
193,minimal,2014,all,all,35,0.09438678445926048,0.5038427546719403,0.851398913184958,-0.8931268685691925,1.0819004374877135,6242
194,minimal,2014,all,general,35,0.37642196112578996,0.5640408644147367,0.5045380772779055,-0.7290778189359337,1.4819217411875136,5096
195,minimal,2014,all,sc,35,0.05347658910523151,1.448643564037958,0.9705528280982457,-2.7858126228449094,2.8927658010553725,811
196,minimal,2014,all,st,35,-2.766577262944867,1.5058418770527027,0.06617600833018761,-5.717973108380356,0.18481858249062233,335
197,minimal,2014,national,all,35,-0.7310600333529294,1.955095199625838,0.7084597124219978,-4.56297621096672,3.1008561442608604,955
198,minimal,2014,national,general,35,-0.4062994792597159,2.209847066193984,0.8541243510165891,-4.7375201403414255,3.9249211818219933,719
199,minimal,2014,national,sc,35,-1.8698263578914336,6.3073624621016835,0.7668853858425417,-14.232029621050614,10.492376905267747,145
200,minimal,2014,regional,all,35,0.10132051240588714,0.34767973443124967,0.7707308148328329,-0.5801192452338128,0.782760270045587,5287
201,minimal,2014,regional,general,35,0.32722869529763615,0.3981514082175493,0.41115089240361835,-0.4531337252026654,1.1075911157979377,4377
202,minimal,2014,regional,sc,35,0.20503827054510823,0.8305291719796843,0.8050036775918807,-1.4227689946449458,1.832845535735162,666
203,minimal,2014,regional,st,35,-2.145645001120103,1.3995085152665994,0.12524092101730175,-4.888631287099763,0.5973412848595561,244
204,minimal,2014,independent,all,35,-0.16029676769263163,0.29757704897156595,0.5901124004419458,-0.7435370663026128,0.42294353091734954,3230
205,minimal,2014,independent,general,35,0.3167065243725878,0.31131150079724534,0.308996476958596,-0.2934528051631254,0.926865853908301,2769
206,minimal,2014,independent,sc,35,0.09077136080836204,0.09727892420578844,0.3507662341796376,-0.099891827089785,0.2814345487065091,351
207,minimal,2014,independent,st,35,-5.358227046765932,2.0922150318949644,0.0104362116498242,-9.458893157193383,-1.2575609363384812,110
208,minimal,2019,all,all,35,0.515746612903764,0.4122108993661182,0.2108718398072762,-0.2921719038886923,1.3236651296962203,6055
209,minimal,2019,all,general,35,0.6544844601440803,0.46324810628483626,0.15770975404490628,-0.25346514408058174,1.5624340643687424,4978
210,minimal,2019,all,sc,35,0.3220378618193927,1.080890191759052,0.7657507669834996,-1.796467985270942,2.4405437089097273,745
211,minimal,2019,all,st,35,-0.08527950686321639,1.604305288808791,0.9576070890149171,-3.2296600931355766,3.0591010794091433,332
212,minimal,2019,national,all,35,0.4302186066424299,1.3414164179932053,0.7484228533287964,-2.1989092608949794,3.0593464741798395,882
213,minimal,2019,national,general,35,0.9156426581264767,1.6652172324060637,0.5824128020294657,-2.348123143824873,4.179408460077826,662
214,minimal,2019,national,sc,35,-4.833861831917421,2.2745852623823013,0.03357310985268788,-9.29196702595232,-0.375756637882521,132
215,minimal,2019,regional,all,35,0.4144666580225927,0.37510916015666235,0.26919304840221725,-0.32073378615553255,1.1496671022007179,5173
216,minimal,2019,regional,general,35,0.4089291490556365,0.384440739261785,0.28746517293302487,-0.34456085408741566,1.1624191521986886,4316
217,minimal,2019,regional,sc,35,2.0252586525414373,1.2744635224315881,0.11203628236404536,-0.47264395103453083,4.5231612561174055,613
218,minimal,2019,regional,st,35,-1.1680556151944168,1.5329961951239077,0.44609406530278295,-4.172672946074213,1.8365617156853797,244
219,minimal,2019,independent,all,35,0.27977156554881094,0.3404080931854233,0.41115027672911675,-0.3874160371405733,0.9469591682381953,3443
220,minimal,2019,independent,general,35,0.18259487651201495,0.304569110790422,0.5488270456685517,-0.41434961144060173,0.7795393644646316,2973
221,minimal,2019,independent,sc,35,1.9272162862222275,1.8501509298667451,0.2975723312436144,-1.6990129022798846,5.55344547472434,343
222,minimal,2019,independent,st,35,-1.0180730645957983,1.468140239376689,0.4880309472537985,-3.8955750580281223,1.8594289288365258,127
223,minimal,all,all,all,40,0.1106037791594357,0.22378792289980115,0.621140365973075,-0.32801248989920095,0.5492200482180724,24380
224,minimal,all,all,general,40,0.19753985620139825,0.2503031810797431,0.429993754590714,-0.2930453639307057,0.6881250763335022,19988
225,minimal,all,all,sc,40,0.253184503948623,0.5969401398813359,0.6714657761591698,-0.9167966711450973,1.4231656790423433,3116
226,minimal,all,all,st,40,-1.0157985528630102,0.8979498748313159,0.25795327663165457,-2.775747967454639,0.7441508617286186,1276
227,minimal,all,national,all,40,0.12487462264649443,0.8294816428545891,0.8803343567684295,-1.500879523185616,1.750628768478605,3636
228,minimal,all,national,general,40,-0.06507581078726661,0.9890946155084858,0.9475423808294344,-2.0036656344863912,1.873514012911858,2750
229,minimal,all,national,sc,40,-0.02300645606876675,2.1012529409682132,0.9912641981432555,-4.141386542775333,4.0953736306378,538
230,minimal,all,national,st,40,1.8566770438620486,2.0659562471800834,0.3688119188098663,-2.192522794246445,5.905876881970542,348
231,minimal,all,regional,all,40,0.045640357411316904,0.1748800968788735,0.794107270356504,-0.29711833408415067,0.38839904890678445,20744
232,minimal,all,regional,general,40,0.18555614874651463,0.18298713167126152,0.3105639847936752,-0.17309203896344663,0.5442043364564759,17238
233,minimal,all,regional,sc,40,0.37611064161478464,0.5059543027186763,0.45725842983257525,-0.6155415695368969,1.367762852766466,2578
234,minimal,all,regional,st,40,-1.9009401932980483,0.9299920014919947,0.040949665543221984,-3.723691022132678,-0.07818936446341862,928
235,minimal,all,independent,all,40,-0.1937238117583337,0.1603984643212689,0.22713728276011091,-0.5080990250035535,0.12065140148688619,12896
236,minimal,all,independent,general,40,0.05567168361390488,0.13669747637720073,0.6838155907327961,-0.21225044686292335,0.3235938140907331,11071
237,minimal,all,independent,sc,40,0.3791030428257439,0.4496962124791019,0.3992170820828763,-0.5022853376173675,1.2604914232688553,1395
238,minimal,all,independent,st,40,-5.216218159284276,1.6144023639984961,0.0012333545352992623,-8.380388649277652,-2.052047669290901,430
239,minimal,2004,all,all,40,-0.4029951411510214,0.3220011218937451,0.21073995590986427,-1.0341057430442535,0.22811546074221078,5446
240,minimal,2004,all,general,40,-0.41461781209891896,0.3601288632484195,0.24960717920681275,-1.1204574138591714,0.29122178966133355,4484
241,minimal,2004,all,sc,40,0.29708417652532665,0.8345807185664932,0.721864397712098,-1.3386639740565587,1.932832327107212,703
242,minimal,2004,all,st,40,-1.8367408907294294,1.3690292379501978,0.17971357842398605,-4.519988890894133,0.8465071094352743,259
243,minimal,2004,national,all,40,-0.6494635360465657,1.0567368923494018,0.5388232638716888,-2.7206297861861737,1.4217027140930423,851
244,minimal,2004,national,general,40,-0.5499037339285093,1.3091283966911924,0.6744464999588109,-3.115748242581911,2.0159407747248927,652
245,minimal,2004,national,sc,40,1.4484104506403463,1.6739058417846417,0.38688079695577426,-1.8323847127687536,4.729205614049446,121
246,minimal,2004,regional,all,40,-0.31268787665834735,0.2794506033732219,0.26316662459244156,-0.8604009947278497,0.23502524141115494,4595
247,minimal,2004,regional,general,40,-0.38055565826186943,0.3042490092594228,0.21100625846885745,-0.9768727587423315,0.21576144221859261,3832
248,minimal,2004,regional,sc,40,-0.017491729215404855,0.9512066955670537,0.9853285366704407,-1.8818225943801856,1.8468391359493759,582
249,minimal,2004,regional,st,40,0.4319177061710682,0.6523024102668202,0.5078793529589207,-0.8465715249805699,1.7104069373227062,181
250,minimal,2004,independent,all,40,-0.17922659318245587,0.10976343396563096,0.10250175557714382,-0.39435897057453306,0.03590578420962129,2389
251,minimal,2004,independent,general,40,-0.13711164724614017,0.10983162785632565,0.2118917975108915,-0.3523776822079446,0.07815438771566424,2068
252,minimal,2004,independent,sc,40,-0.3733027854811573,0.24162421057472455,0.12235289043628185,-0.8468775360005395,0.10027196503822489,262
253,minimal,2009,all,all,40,-0.2508160894121715,0.42235022833712044,0.5526070487873898,-1.0786073258151956,0.5769751469908527,6637
254,minimal,2009,all,general,40,-0.19133897649135193,0.48028740271063247,0.690346904831455,-1.1326849880324767,0.7500070350497728,5430
255,minimal,2009,all,sc,40,0.42799304309970826,0.7854008540709256,0.5857976727628187,-1.1113643443063046,1.9673504305057212,857
256,minimal,2009,all,st,40,-2.770598276158208,2.6675385887300727,0.29897463778524935,-7.998877837439954,2.457681285123538,350
257,minimal,2009,national,all,40,0.07616044425698598,1.6423518186422639,0.9630131195978114,-3.1427899702257096,3.295110858739682,948
258,minimal,2009,national,general,40,-0.747069745399374,2.023784975754667,0.7120197811144793,-4.713615410331787,3.2194759195330396,717
259,minimal,2009,national,sc,40,1.7442216845197545,2.7270198280776,0.522427960348561,-3.6006389636389518,7.08908233267846,140
260,minimal,2009,regional,all,40,-0.24365752882721253,0.3193701511272523,0.4455042856678464,-0.8696115227737411,0.3822964651193161,5689
261,minimal,2009,regional,general,40,0.10098119320800752,0.3014098474068028,0.7376028262663875,-0.4897712522950394,0.6917336387110544,4713
262,minimal,2009,regional,sc,40,-0.0007590821129059304,0.7465941397508337,0.9991887696920271,-1.4640567070932038,1.4625385428673918,717
263,minimal,2009,regional,st,40,-6.018506874075995,2.9784301912172766,0.043311073746220244,-11.856122779328604,-0.18089096882338662,259
264,minimal,2009,independent,all,40,-0.7123617708201663,0.3345839486372338,0.03324621379637036,-1.3681342599543438,-0.05658928168598876,3834
265,minimal,2009,independent,general,40,-0.2365651601719534,0.2139302596059993,0.2688109112804181,-0.6558607642030159,0.18273044385910914,3261
266,minimal,2009,independent,sc,40,0.016170478859055766,0.30014382812245205,0.9570341439932284,-0.5721006144429305,0.604441572161042,439
267,minimal,2014,all,all,40,0.14929265697513258,0.5170060694594428,0.7727621067142022,-0.8640206189539889,1.162605932904254,6242
268,minimal,2014,all,general,40,0.43935397208262716,0.5771755389557562,0.4465293906007779,-0.69188929702815,1.5705972411934044,5096
269,minimal,2014,all,sc,40,-0.03252138395287202,1.5321496306473568,0.9830653865029974,-3.0354794789480377,2.9704367110422933,811
270,minimal,2014,all,st,40,-2.5319864842250497,1.536303564259156,0.09933154067585706,-5.5430861394935125,0.47911317104341267,335
271,minimal,2014,national,all,40,-0.05118202014632231,2.0556532693886966,0.9801361808644466,-4.080188392850181,3.9778243525575365,955
272,minimal,2014,national,general,40,-0.010908056688071432,2.3024020991447585,0.99621988814886,-4.523533248941217,4.501717135565074,719
273,minimal,2014,national,sc,40,0.0844069548526682,6.967257018208592,0.9903340211852929,-13.5711658718701,13.739979781575435,145
274,minimal,2014,regional,all,40,0.09814066788766458,0.36365239446575953,0.7872564675810274,-0.614604928156977,0.8108862639323062,5287
275,minimal,2014,regional,general,40,0.39089166239909273,0.41318220278711204,0.34412229507501935,-0.41893057411657203,1.2007138989147574,4377
276,minimal,2014,regional,sc,40,-0.22676780110511063,0.9080388500068657,0.8027933806516377,-2.0064912436817357,1.5529556414715142,666
277,minimal,2014,regional,st,40,-2.3072380066773746,1.4133263209159175,0.1025767619515434,-5.077306694075071,0.4628306807203222,244
278,minimal,2014,independent,all,40,-0.16029676769263163,0.29757704897156595,0.5901124004419458,-0.7435370663026128,0.42294353091734954,3230
279,minimal,2014,independent,general,40,0.3167065243725878,0.31131150079724534,0.308996476958596,-0.2934528051631254,0.926865853908301,2769
280,minimal,2014,independent,sc,40,0.09077136080836204,0.09727892420578844,0.3507662341796376,-0.099891827089785,0.2814345487065091,351
281,minimal,2014,independent,st,40,-5.358227046765932,2.0922150318949644,0.0104362116498242,-9.458893157193383,-1.2575609363384812,110
282,minimal,2019,all,all,40,0.5588648031474909,0.41024915113484617,0.1731167734088399,-0.2452087577649371,1.3629383640599189,6055
283,minimal,2019,all,general,40,0.7015533495877118,0.46148886918127924,0.12846182228105332,-0.20294821327371204,1.6060549124491357,4978
284,minimal,2019,all,sc,40,0.3296764277851698,1.0739961474420197,0.7588719970027435,-1.7753173407359586,2.434670196306298,745
285,minimal,2019,all,st,40,0.27725731721242797,1.6066793220278328,0.8629930225661196,-2.871776288667356,3.426290923092212,332
286,minimal,2019,national,all,40,0.5237811496521559,1.3373896729897907,0.6953209914754443,-2.097454442703634,3.1450167420079462,882
287,minimal,2019,national,general,40,0.9274384598864961,1.65656128676115,0.57557655756392,-2.319362000348687,4.174238920121679,662
288,minimal,2019,national,sc,40,-4.773470571142308,2.232151297544368,0.03247563853901598,-9.148406722373618,-0.39853441991099725,132
289,minimal,2019,regional,all,40,0.46414011207846995,0.3677448714980966,0.2069036970923679,-0.25662659155710965,1.1849068157140494,5173
290,minimal,2019,regional,general,40,0.4218246947297088,0.3775041152604427,0.2638215279138788,-0.31806977519641627,1.1617191646558338,4316
291,minimal,2019,regional,sc,40,2.1984592095473228,1.254218633699302,0.07962747362224788,-0.2597641412423437,4.656682560336989,613
292,minimal,2019,regional,st,40,-0.6461393501125706,1.4809111529717462,0.6626103554222038,-3.54867187424088,2.2563931740157384,244
293,minimal,2019,independent,all,40,0.27977156554881094,0.3404080931854233,0.41115027672911675,-0.3874160371405733,0.9469591682381953,3443
294,minimal,2019,independent,general,40,0.18259487651201495,0.304569110790422,0.5488270456685517,-0.41434961144060173,0.7795393644646316,2973
295,minimal,2019,independent,sc,40,1.9272162862222275,1.8501509298667451,0.2975723312436144,-1.6990129022798846,5.55344547472434,343
296,minimal,2019,independent,st,40,-1.0180730645957983,1.468140239376689,0.4880309472537985,-3.8955750580281223,1.8594289288365258,127
297,year,all,all,all,25,0.16535979532642056,0.221588778385137,0.45551867297826265,-0.2689462296866756,0.5996658203395167,24380
298,year,all,all,general,25,0.26347406772151005,0.24904833701535778,0.2900903582507194,-0.22465170323818479,0.7515998386812048,19988
299,year,all,all,sc,25,0.29465753796399397,0.5880663610700926,0.616327691643669,-0.8579313502529149,1.4472464261809028,3116
300,year,all,all,st,25,-1.1821482575425792,0.8678130778793106,0.1731299467534464,-2.883030635498881,0.5187341204137226,1276
301,year,all,national,all,25,-0.19055448318686852,0.7976353268315256,0.8111837053552953,-1.7538909965734937,1.3727820301997569,3636
